epoch,correlate,loss,mae,val_correlate,val_loss,val_mae
0,0.6641555428504944,0.43260830640792847,0.11369112133979797,0.4440929591655731,0.6604725122451782,0.11105465888977051
1,0.7800586223602295,0.27130866050720215,0.06195880100131035,0.7553285956382751,0.3015311360359192,0.05982115864753723
2,0.8059114217758179,0.2415170818567276,0.056861069053411484,0.6416046023368835,0.4250262975692749,0.07080629467964172
3,0.818637490272522,0.22754231095314026,0.055021774023771286,0.6482793688774109,0.41731226444244385,0.06969060003757477
4,0.8262803554534912,0.2192150354385376,0.05401528626680374,0.719024658203125,0.3441627323627472,0.06656914949417114
5,0.8300604820251465,0.2150450050830841,0.053446441888809204,0.741865336894989,0.31758642196655273,0.06257206201553345
6,0.8308156728744507,0.21421188116073608,0.05337971821427345,0.7429981231689453,0.31619638204574585,0.06230197101831436
7,0.8317720293998718,0.2132166028022766,0.05329415202140808,0.7382258176803589,0.32173770666122437,0.06312544643878937
